prime_mover_no	fuel_1_no	UTILNAME	PLTNAME	year	net.generation.annual	fuel.consumption	fuel.stock	plant_code	fuel_1	prime_mover
2	2	CENTRAL ILL PUBLIC SER CO	GRAND TOWER	1995	2385	4847	7689	862	FO2	ST
2	6	CENTRAL ILL PUBLIC SER CO	GRAND TOWER	1995	321215	156141	608000	862	BIT	ST
2	2	CENTRAL ILL PUBLIC SER CO	HUTSONVILLE	1995	3030	6014	16635	863	FO2	ST
2	6	CENTRAL ILL PUBLIC SER CO	HUTSONVILLE	1995	296861	152674	588359	863	BIT	ST
3	2	CENTRAL ILL PUBLIC SER CO	HUTSONVILLE	1995	45	88	1927	863	FO2	IC
2	2	CENTRAL ILL PUBLIC SER CO	MEREDOSIA	1995	3148	6865	17477	864	FO2	ST
2	3	CENTRAL ILL PUBLIC SER CO	MEREDOSIA	1995	4741	31395	443296	864	FO6	ST
2	6	CENTRAL ILL PUBLIC SER CO	MEREDOSIA	1995	1058419	506302	1291309	864	BIT	ST
2	2	CENTRAL ILL PUBLIC SER CO	NEWTON	1995	7020	15151	61818	6017	FO2	ST
2	6	CENTRAL ILL PUBLIC SER CO	NEWTON	1995	5820011	2708608	6620191	6017	BIT	ST
1		COMMONWEALTH EDISON CO	DIXON	1995	15494	0	0	868	WAT	HY
2	1	COMMONWEALTH EDISON CO	QUAD CITIES	1995	5886210	0	0	880	UR	ST
2	1	COMMONWEALTH EDISON CO	BRAIDWOOD	1995	6585540	0	0	6022	UR	ST
2	1	COMMONWEALTH EDISON CO	BYRON	1995	7697231	0	0	6023	UR	ST
2	1	COMMONWEALTH EDISON CO	LASALLE CTY	1995	8369284	0	0	6026	UR	ST
2	1	COMMONWEALTH EDISON CO	ZION	1995	6452134	0	0	885	UR	ST
2	1	COMMONWEALTH EDISON CO	ZION	1995	5906061	0	0	885	UR	ST
2	1	COMMONWEALTH EDISON CO	LASALLE CTY	1995	5967910	0	0	6026	UR	ST
2	1	COMMONWEALTH EDISON CO	BYRON	1995	8183770	0	0	6023	UR	ST
2	1	COMMONWEALTH EDISON CO	BRAIDWOOD	1995	9533038	0	0	6022	UR	ST
2	1	COMMONWEALTH EDISON CO	QUAD CITIES	1995	2472661	0	0	880	UR	ST
2	1	COMMONWEALTH EDISON CO	DRESDEN	1995	1859734	0	0	869	UR	ST
2	1	COMMONWEALTH EDISON CO	DRESDEN	1995	3464995	0	0	869	UR	ST
4	2	COMMONWEALTH EDISON CO	BLOOM	1995	1008	3371	183267	865	FO2	GT
4	2	COMMONWEALTH EDISON CO	CALUMET	1995	1246	3520	186631	866	FO2	GT
4	9	COMMONWEALTH EDISON CO	CALUMET	1995	6911	116243	0	866	NG	GT
2	6	COMMONWEALTH EDISON CO	CRAWFORD	1995	1601291	1016700	1913342	867	BIT	ST
2	9	COMMONWEALTH EDISON CO	CRAWFORD	1995	56361	615874	0	867	NG	ST
4	2	COMMONWEALTH EDISON CO	CRAWFORD	1995	584	3419	162444	867	FO2	GT
4	9	COMMONWEALTH EDISON CO	CRAWFORD	1995	13519	410325	0	867	NG	GT
2	2	COMMONWEALTH EDISON CO	JOLIET	1995	0	0	0	874	FO2	ST
2	6	COMMONWEALTH EDISON CO	JOLIET	1995	1129069	648803	1204336	874	BIT	ST
2	9	COMMONWEALTH EDISON CO	JOLIET	1995	20102	211495	0	874	NG	ST
3	2	COMMONWEALTH EDISON CO	JOLIET	1995	717	1281	8	874	FO2	IC
4	2	COMMONWEALTH EDISON CO	JOLIET	1995	56	101	142159	874	FO2	GT
4	9	COMMONWEALTH EDISON CO	JOLIET	1995	19983	367453	0	874	NG	GT
2	2	COMMONWEALTH EDISON CO	JOLIET 7&8	1995	0	0	0	384	FO2	ST
2	6	COMMONWEALTH EDISON CO	JOLIET 7&8	1995	4507549	2656460	3589676	384	BIT	ST
2	9	COMMONWEALTH EDISON CO	JOLIET 7&8	1995	190752	1975631	0	384	NG	ST
2	2	COMMONWEALTH EDISON CO	KINCAID	1995	0	0	0	876	FO2	ST
2	6	COMMONWEALTH EDISON CO	KINCAID	1995	2337688	1171689	3581627	876	BIT	ST
2	9	COMMONWEALTH EDISON CO	KINCAID	1995	12353	151516	0	876	NG	ST
4	2	COMMONWEALTH EDISON CO	LOMBARD	1995	0	2	187831	877	FO2	GT
4	9	COMMONWEALTH EDISON CO	LOMBARD	1995	9003	232576	0	877	NG	GT
4	2	COMMONWEALTH EDISON CO	EL JUNCTION	1995	0	0	192348	870	FO2	GT
4	9	COMMONWEALTH EDISON CO	EL JUNCTION	1995	15209	457041	0	870	NG	GT
2	2	COMMONWEALTH EDISON CO	POWERTON	1995	0	0	0	879	FO2	ST
2	6	COMMONWEALTH EDISON CO	POWERTON	1995	4763574	3142033	6731287	879	BIT	ST
2	9	COMMONWEALTH EDISON CO	POWERTON	1995	14586	170817	0	879	NG	ST
4	2	COMMONWEALTH EDISON CO	SABROOKE	1995	7110	23143	124307	882	FO2	GT
2	6	COMMONWEALTH EDISON CO	FISK ST	1995	198268	123253	0	886	BIT	ST
2	9	COMMONWEALTH EDISON CO	FISK ST	1995	14805	187379	0	886	NG	ST
3	2	COMMONWEALTH EDISON CO	FISK ST	1995	630	906	3855	886	FO2	IC
4	2	COMMONWEALTH EDISON CO	FISK ST	1995	14342	46616	258093	886	FO2	GT
2	2	COMMONWEALTH EDISON CO	WAUKEGAN	1995	35459	64839	35598	883	FO2	ST
2	6	COMMONWEALTH EDISON CO	WAUKEGAN	1995	2703518	1667063	3558871	883	BIT	ST
2	9	COMMONWEALTH EDISON CO	WAUKEGAN	1995	43020	448466	0	883	NG	ST
4	2	COMMONWEALTH EDISON CO	WAUKEGAN	1995	12058	33449	107797	883	FO2	GT
2	2	COMMONWEALTH EDISON CO	WILL COUNTY	1995	103364	199829	47349	884	FO2	ST
2	6	COMMONWEALTH EDISON CO	WILL COUNTY	1995	4174946	2449273	4961440	884	BIT	ST
2	2	COMMONWEALTH EDISON CO	COLLINS	1995	1685	4075	99434	6025	FO2	ST
2	3	COMMONWEALTH EDISON CO	COLLINS	1995	475267	981521	9216461	6025	FO6	ST
2	9	COMMONWEALTH EDISON CO	COLLINS	1995	2231046	29812215	0	6025	NG	ST
2	2	ELECTRIC ENERGY INC	JOPPA STEAM	1995	2499	4568	13962	887	FO2	ST
2	6	ELECTRIC ENERGY INC	JOPPA STEAM	1995	7818643	4689288	5135070	887	BIT	ST
2	9	ELECTRIC ENERGY INC	JOPPA STEAM	1995	32	398	0	887	NG	ST
2	1	ILLINOIS POWER CO	CLINTON	1995	6102280	0	0	204	UR	ST
2	C	ILLINOIS POWER CO	BALDWIN	1995	67053	0	0	889	TIR	ST
2	2	ILLINOIS POWER CO	BALDWIN	1995	8898	15496	36333	889	FO2	ST
2	6	ILLINOIS POWER CO	BALDWIN	1995	9876626	4571899	2162290	889	BIT	ST
2	2	ILLINOIS POWER CO	HAVANA	1995	8698	17816	16438	891	FO2	ST
2	3	ILLINOIS POWER CO	HAVANA	1995	0	0	119654	891	FO6	ST
2	6	ILLINOIS POWER CO	HAVANA	1995	1509973	742546	990577	891	BIT	ST
2	9	ILLINOIS POWER CO	HAVANA	1995	5833	68174	0	891	NG	ST
2	2	ILLINOIS POWER CO	HENNEPIN	1995	0	0	1783	892	FO2	ST
2	6	ILLINOIS POWER CO	HENNEPIN	1995	1281308	627983	706550	892	BIT	ST
2	9	ILLINOIS POWER CO	HENNEPIN	1995	40857	413552	0	892	NG	ST
4	2	ILLINOIS POWER CO	OGLESBY	1995	0	0	78013	894	FO2	GT
4	9	ILLINOIS POWER CO	OGLESBY	1995	6305	99907	0	894	NG	GT
4	2	ILLINOIS POWER CO	STALLINGS	1995	0	0	0	895	FO2	GT
4	9	ILLINOIS POWER CO	STALLINGS	1995	1538	40829	0	895	NG	GT
2	2	ILLINOIS POWER CO	VERMILION	1995	651	1451	4326	897	FO2	ST
2	6	ILLINOIS POWER CO	VERMILION	1995	103085	59242	96010	897	BIT	ST
2	9	ILLINOIS POWER CO	VERMILION	1995	76321	867418	0	897	NG	ST
4	2	ILLINOIS POWER CO	VERMILION	1995	-954	1679	0	897	FO2	GT
2	B	ILLINOIS POWER CO	WOOD RIVER	1995	853	0	0	898	WD	ST
2	2	ILLINOIS POWER CO	WOOD RIVER	1995	323	597	62726	898	FO2	ST
2	6	ILLINOIS POWER CO	WOOD RIVER	1995	1644157	699837	1021322	898	BIT	ST
2	9	ILLINOIS POWER CO	WOOD RIVER	1995	29727	306732	0	898	NG	ST
1		MIDAMERICAN ENERGY	MOLINE	1995	13381	0	0	899	WAT	HY
4	2	MIDAMERICAN ENERGY	MOLINE	1995	-380	1	23664	899	FO2	GT
4	9	MIDAMERICAN ENERGY	MOLINE	1995	4230	78810	0	899	NG	GT
1		NATIONAL HYDRO	DAYTON	1995	11915	0	0	901	WAT	HY
1		SO BELOIT WTR GAS & ELEC	ROCKTON	1995	6909	0	0	903	WAT	HY
2	2	UNION ELECTRIC CO	VENICE	1995	4114	22192	405025	913	FO2	ST
2	9	UNION ELECTRIC CO	VENICE	1995	42376	1002841	0	913	NG	ST
4	2	UNION ELECTRIC CO	VENICE	1995	245	2677	21428	913	FO2	GT
2	2	BREESE (CITY OF)	BREESE	1995	0	0	0	934	FO2	ST
3	2	BREESE (CITY OF)	BREESE	1995	612	1157	10013	934	FO2	IC
3	9	BREESE (CITY OF)	BREESE	1995	0	0	0	934	NG	IC
3	2	BUSHNELL (CITY OF)	BUSHNELL	1995	36	73	9554	935	FO2	IC
3	9	BUSHNELL (CITY OF)	BUSHNELL	1995	0	0	0	935	NG	IC
3	2	CARLYLE (CITY OF)	CARLYLE	1995	410	521	3167	936	FO2	IC
3	9	CARLYLE (CITY OF)	CARLYLE	1995	15	138	0	936	NG	IC
3	2	CARMI (CITY OF)	CARMI	1995	250	386	8085	937	FO2	IC
3	9	CARMI (CITY OF)	CARMI	1995	337	4282	0	937	NG	IC
2	6	FAIRFIELD (CITY OF)	FAIRFIELD	1995	0	0	0	940	BIT	ST
3	2	FAIRFIELD (CITY OF)	FAIRFIELD	1995	0	0	0	940	FO2	IC
3	9	FAIRFIELD (CITY OF)	FAIRFIELD	1995	0	0	0	940	NG	IC
3	2	FARMER (CITY OF)	FARMER CITY	1995	61	123	2921	941	FO2	IC
3	9	FARMER (CITY OF)	FARMER CITY	1995	218	2311	0	941	NG	IC
3	2	FREEBURG (CITY OF)	FREEBURG	1995	456	988	1431	943	FO2	IC
3	9	FREEBURG (CITY OF)	FREEBURG	1995	0	0	0	943	NG	IC
3	2	GENESEO (CITY OF)	GENESEO	1995	171	327	4199	944	FO2	IC
3	9	GENESEO (CITY OF)	GENESEO	1995	1408	17431	0	944	NG	IC
3	2	HIGHLAND (CITY OF)	HIGHLAND	1995	619	887	7109	946	FO2	IC
3	9	HIGHLAND (CITY OF)	HIGHLAND	1995	0	0	0	946	NG	IC
3	2	MCLEANSBORO (CITY OF)	MCLEANSBORO	1995	236	486	3119	948	FO2	IC
3	2	MASCOUTAH (CITY OF)	MASCOUTAH	1995	59	191	10064	950	FO2	IC
3	9	MASCOUTAH (CITY OF)	MASCOUTAH	1995	84	5300	0	950	NG	IC
2	9	PERU (CITY OF)	PERU	1995	-28	680	0	955	NG	ST
3	2	PERU (CITY OF)	PERU	1995	417	1213	6541	955	FO2	IC
4	2	PERU (CITY OF)	PERU	1995	28	592	6458	955	FO2	GT
3	2	PRINCETON (CITY OF)	PRINCETON	1995	680	1175	10334	957	FO2	IC
3	9	PRINCETON (CITY OF)	PRINCETON	1995	2938	28625	0	957	NG	IC
3	2	RANTOUL (CITY OF)	RANTOUL	1995	139	253	3017	958	FO2	IC
3	2	RED BUD (CITY OF)	RED BUD	1995	71	132	11908	959	FO2	IC
3	9	RED BUD (CITY OF)	RED BUD	1995	0	0	0	959	NG	IC
3	2	ROCHELLE (CITY OF)	N NINTH ST	1995	191	411	6441	960	FO2	IC
3	9	ROCHELLE (CITY OF)	N NINTH ST	1995	1511	18033	0	960	NG	IC
2	6	ROCHELLE (CITY OF)	S MAIN ST	1995	1130	1824	11920	961	BIT	ST
2	9	ROCHELLE (CITY OF)	S MAIN ST	1995	8305	193455	0	961	NG	ST
3	2	ROCHELLE (CITY OF)	S MAIN ST	1995	7	11	5252	961	FO2	IC
3	9	ROCHELLE (CITY OF)	S MAIN ST	1995	109	3014	0	961	NG	IC
2	2	SPRINGFIELD (CITY OF)	LAKESIDE	1995	165	1390	30280	964	FO2	ST
2	6	SPRINGFIELD (CITY OF)	LAKESIDE	1995	118535	78139	20468	964	BIT	ST
2	2	SPRINGFIELD (CITY OF)	DALLMAN	1995	1533	2963	0	963	FO2	ST
2	6	SPRINGFIELD (CITY OF)	DALLMAN	1995	1792095	949614	900858	963	BIT	ST
4	2	SPRINGFIELD (CITY OF)	REYNOLDS	1995	514	1723	17474	965	FO2	GT
4	2	SPRINGFIELD (CITY OF)	FACTORY	1995	635	2025	33790	8016	FO2	GT
3	2	SULLIVAN (CITY OF)	SULLIVAN	1995	1755	3505	15400	969	FO2	IC
3	9	SULLIVAN (CITY OF)	SULLIVAN	1995	21482	231338	0	969	NG	IC
3	2	WATERLOO (CITY OF)	WATERLOO	1995	160	309	7356	971	FO2	IC
3	9	WATERLOO (CITY OF)	WATERLOO	1995	165	1743	0	971	NG	IC
2	6	WINNETKA (VILLAGE OF)	WINNEKA	1995	0	0	0	972	BIT	ST
2	9	WINNETKA (VILLAGE OF)	WINNEKA	1995	5705	92222	0	972	NG	ST
3	2	WINNETKA (VILLAGE OF)	WINNEKA	1995	385	673	20501	972	FO2	IC
3	2	SOYLAND POWER COOP INC	PITTSFIELD	1995	-521	34	4244	6237	FO2	IC
3	2	SOYLAND POWER COOP INC	WINCHESTER	1995	-41	0	0	6236	FO2	IC
2	2	SOYLAND POWER COOP INC	PEARL	1995	1178	2918	0	6238	FO2	ST
2	6	SOYLAND POWER COOP INC	PEARL	1995	116102	69812	125948	6238	BIT	ST
4	2	SOYLAND POWER COOP INC	PEARL	1995	378	884	39137	6238	FO2	GT
2	2	SOUTHERN ILL PWR COOP	MARION	1995	2005	4292	21856	976	FO2	ST
2	5	SOUTHERN ILL PWR COOP	MARION	1995	163551	77077	94475	976	PC	ST
2	6	SOUTHERN ILL PWR COOP	MARION	1995	864990	511737	3599236	976	BIT	ST
2	1	CONSUMERS POWER CO	BIG ROCK	1995	515654	0	0	1697	UR	ST
2	1	CONSUMERS POWER CO	PALISADES	1995	4837252	0	0	1715	UR	ST
1		CONSUMERS POWER CO	ALCONA	1995	26789	0	0	1693	WAT	HY
1		CONSUMERS POWER CO	ALLEGAN	1995	13050	0	0	1694	WAT	HY
1		CONSUMERS POWER CO	C W TIPPY	1995	58420	0	0	1698	WAT	HY
1		CONSUMERS POWER CO	COOKE	1995	26354	0	0	1700	WAT	HY
1		CONSUMERS POWER CO	CROTON	1995	38193	0	0	1701	WAT	HY
1		CONSUMERS POWER CO	FIVE CHANLS	1995	24404	0	0	1704	WAT	HY
1		CONSUMERS POWER CO	FOOTE	1995	30841	0	0	1705	WAT	HY
1		CONSUMERS POWER CO	HARDY	1995	86122	0	0	1707	WAT	HY
1		CONSUMERS POWER CO	HODENPYL	1995	40826	0	0	1708	WAT	HY
1		CONSUMERS POWER CO	LOUD	1995	18887	0	0	1712	WAT	HY
1		CONSUMERS POWER CO	LD PUMP ST	1995	-731820	2559699	0	1713	WAT	HY
1		CONSUMERS POWER CO	MIO	1995	14945	0	0	1714	WAT	HY
1		CONSUMERS POWER CO	ROGERS	1995	26183	0	0	1716	WAT	HY
1		CONSUMERS POWER CO	WEBBER	1995	14834	0	0	1722	WAT	HY
2	2	CONSUMERS POWER CO	JH CAMPBELL	1995	13101	21241	52326	1710	FO2	ST
2	6	CONSUMERS POWER CO	JH CAMPBELL	1995	7301347	2998495	3944410	1710	BIT	ST
4	2	CONSUMERS POWER CO	JH CAMPBELL	1995	453	1477	37847	1710	FO2	GT
2	2	CONSUMERS POWER CO	B C COBB	1995	3257	5575	0	1695	FO2	ST
2	6	CONSUMERS POWER CO	B C COBB	1995	1973645	973667	2243626	1695	BIT	ST
2	9	CONSUMERS POWER CO	B C COBB	1995	7851	78209	0	1695	NG	ST
4	9	CONSUMERS POWER CO	B E MORROW	1995	2059	46248	0	1696	NG	GT
2	2	CONSUMERS POWER CO	D E KARN	1995	9704	15974	56561	1702	FO2	ST
2	3	CONSUMERS POWER CO	D E KARN	1995	312248	728472	1987277	1702	FO6	ST
2	6	CONSUMERS POWER CO	D E KARN	1995	3090304	1333690	1540919	1702	BIT	ST
2	9	CONSUMERS POWER CO	D E KARN	1995	221756	3144880	0	1702	NG	ST
4	9	CONSUMERS POWER CO	GAYLORD	1995	4252	87138	0	1706	NG	GT
4	9	CONSUMERS POWER CO	STRAITS	1995	467	7050	0	1718	NG	GT
4	9	CONSUMERS POWER CO	THETFORD	1995	13684	291909	0	1719	NG	GT
2	2	CONSUMERS POWER CO	WEADOCK	1995	1968	3277	0	1720	FO2	ST
2	6	CONSUMERS POWER CO	WEADOCK	1995	1976494	891813	685206	1720	BIT	ST
4	9	CONSUMERS POWER CO	WEADOCK	1995	90	1074	0	1720	NG	GT
2	2	CONSUMERS POWER CO	WHITING	1995	779	1347	0	1723	FO2	ST
2	6	CONSUMERS POWER CO	WHITING	1995	2003896	827168	1175294	1723	BIT	ST
4	2	CONSUMERS POWER CO	WHITING	1995	657	1945	37065	1723	FO2	GT
2	1	DETROIT EDISON CO (THE)	FERMI 2	1995	5096175	0	0	1729	UR	ST
2	2	DETROIT EDISON CO (THE)	HARBOR BECH	1995	3647	8038	5045	1731	FO2	ST
2	6	DETROIT EDISON CO (THE)	HARBOR BECH	1995	173373	84732	292585	1731	BIT	ST
3	2	DETROIT EDISON CO (THE)	HARBOR BECH	1995	166	483	0	1731	FO2	IC
2	2	DETROIT EDISON CO (THE)	BEACON	1995	0	0	73482	1724	FO2	ST
2	6	DETROIT EDISON CO (THE)	BEACON	1995	0	0	0	1724	BIT	ST
2	9	DETROIT EDISON CO (THE)	BEACON	1995	44851	3816208	0	1724	NG	ST
2	2	DETROIT EDISON CO (THE)	CONNERS CRK	1995	0	0	0	1726	FO2	ST
2	6	DETROIT EDISON CO (THE)	CONNERS CRK	1995	0	0	0	1726	BIT	ST
2	9	DETROIT EDISON CO (THE)	CONNERS CRK	1995	0	0	0	1726	NG	ST
3	2	DETROIT EDISON CO (THE)	CONNERS CRK	1995	160	708	3961	1726	FO2	IC
4	2	DETROIT EDISON CO (THE)	HANCOCK	1995	0	0	0	1730	FO2	GT
4	9	DETROIT EDISON CO (THE)	HANCOCK	1995	7599	128363	0	1730	NG	GT
4	2	DETROIT EDISON CO (THE)	ENRCO FERMI	1995	2821	8091	95948	1729	FO2	GT
2	6	DETROIT EDISON CO (THE)	MARYSVILLE	1995	39083	28583	397970	1732	BIT	ST
2	9	DETROIT EDISON CO (THE)	MARYSVILLE	1995	3229	89282	0	1732	NG	ST
2	3	DETROIT EDISON CO (THE)	RIVER ROUGE	1995	0	0	0	1740	FO6	ST
2	6	DETROIT EDISON CO (THE)	RIVER ROUGE	1995	2920308	1370486	471383	1740	BIT	ST
2	9	DETROIT EDISON CO (THE)	RIVER ROUGE	1995	302953	21377737	0	1740	NG	ST
3	2	DETROIT EDISON CO (THE)	RIVER ROUGE	1995	189	1139	6861	1740	FO2	IC
2	2	DETROIT EDISON CO (THE)	ST CLAIR	1995	31761	58885	253520	1743	FO2	ST
2	3	DETROIT EDISON CO (THE)	ST CLAIR	1995	11965	21112	410017	1743	FO6	ST
2	6	DETROIT EDISON CO (THE)	ST CLAIR	1995	7185594	3952093	20735623	1743	BIT	ST
2	9	DETROIT EDISON CO (THE)	ST CLAIR	1995	10434	109513	0	1743	NG	ST
3	2	DETROIT EDISON CO (THE)	ST CLAIR	1995	212	542	0	1743	FO2	IC
4	2	DETROIT EDISON CO (THE)	ST CLAIR	1995	-20	0	0	1743	FO2	GT
4	9	DETROIT EDISON CO (THE)	ST CLAIR	1995	-22	1256	0	1743	NG	GT
2	2	DETROIT EDISON CO (THE)	TRENTON CNL	1995	14717	28605	129495	1745	FO2	ST
2	6	DETROIT EDISON CO (THE)	TRENTON CNL	1995	3715884	1859265	1030590	1745	BIT	ST
4	2	DETROIT EDISON CO (THE)	NORTHEAST	1995	1678	7053	24318	1734	FO2	GT
4	9	DETROIT EDISON CO (THE)	NORTHEAST	1995	2251	81739	0	1734	NG	GT
2	2	DETROIT EDISON CO (THE)	MONROE	1995	53433	88852	109716	1733	FO2	ST
2	6	DETROIT EDISON CO (THE)	MONROE	1995	19906630	8765049	16358988	1733	BIT	ST
3	2	DETROIT EDISON CO (THE)	MONROE	1995	272	1414	0	1733	FO2	IC
4	2	DETROIT EDISON CO (THE)	SUPERIOR	1995	1909	8453	25507	1744	FO2	GT
3	2	DETROIT EDISON CO (THE)	COLFAX	1995	328	1377	7461	1725	FO2	IC
3	2	DETROIT EDISON CO (THE)	DAYTON	1995	82	1155	2751	1727	FO2	IC
3	2	DETROIT EDISON CO (THE)	OLIVER	1995	248	1065	7529	1735	FO2	IC
3	2	DETROIT EDISON CO (THE)	PLACID	1995	276	1321	6581	1737	FO2	IC
3	2	DETROIT EDISON CO (THE)	PUTNAM	1995	193	1120	7249	1739	FO2	IC
3	2	DETROIT EDISON CO (THE)	SLOCUM	1995	329	1862	7115	1741	FO2	IC
3	2	DETROIT EDISON CO (THE)	WILMOT	1995	267	1279	7131	1746	FO2	IC
2	2	DETROIT EDISON CO (THE)	GREENWOOD	1995	-892	1728	45761	6035	FO2	ST
2	3	DETROIT EDISON CO (THE)	GREENWOOD	1995	21869	49575	4028947	6035	FO6	ST
2	9	DETROIT EDISON CO (THE)	GREENWOOD	1995	236295	2997974	0	6035	NG	ST
2	2	DETROIT EDISON CO (THE)	BELLE RIVER	1995	14452	26418	126630	6034	FO2	ST
2	6	DETROIT EDISON CO (THE)	BELLE RIVER	1995	8963571	4912981	0	6034	BIT	ST
3	2	DETROIT EDISON CO (THE)	BELLE RIVER	1995	462	1665	7008	6034	FO2	IC
2	6	DETROIT EDISON CO (THE)	CEN STORAGE	1995	0	0	24330823	8807	BIT	ST
1		EDISON SAULT ELECTRIC CO	EDSON HYDRO	1995	210785	0	0	1751	WAT	HY
3	2	EDISON SAULT ELECTRIC CO	MANISTIQUE	1995	83	562	3410	1750	FO2	IC
2	1	INDIANA MICHIGAN POWER CO	D C COOK	1995	5396788	0	0	6000	UR	ST
2	1	INDIANA MICHIGAN POWER CO	D C COOK	1995	8602528	0	0	6000	UR	ST
1		INDIANA MICHIGAN POWER CO	BERRIEN SPS	1995	9708	0	0	1753	WAT	HY
1		INDIANA MICHIGAN POWER CO	BUCHANAN	1995	19405	0	0	1754	WAT	HY
1		INDIANA MICHIGAN POWER CO	CONSTANTINE	1995	5164	0	0	1760	WAT	HY
1		INDIANA MICHIGAN POWER CO	MOTTVILLE	1995	7280	0	0	1761	WAT	HY
1		NORTHERN STATES POWER CO	SAXON	1995	10945	0	0	1756	WAT	HY
1		NORTHERN STATES POWER CO	SUPERIOR FL	1995	12261	0	0	1757	WAT	HY
1		UPPER PENINSULA POWER CO	PRICKETT	1995	8580	0	0	1773	WAT	HY
1		UPPER PENINSULA POWER CO	VICTORIA	1995	72878	0	0	1774	WAT	HY
2	6	UPPER PENINSULA POWER CO	ESCANABA	1995	0	0	0	1771	BIT	ST
2	6	UPPER PENINSULA POWER CO	J H WARDEN	1995	-24	0	40606	1772	BIT	ST
2	9	UPPER PENINSULA POWER CO	J H WARDEN	1995	-149	3408	0	1772	NG	ST
4	2	UPPER PENINSULA POWER CO	PORTAGE GEN	1995	443	1631	26649	8019	FO2	GT
4	2	UPPER PENINSULA POWER CO	GLADSTONE	1995	2602	7816	24957	7119	FO2	GT
1		UPPER PENINSULA POWER CO	HOIST	1995	11997	0	0	7115	WAT	HY
1		UPPER PENINSULA POWER CO	MC CLURE	1995	38069	0	0	7116	WAT	HY
1		UPPER PENINSULA POWER CO	AU TRAIN	1995	4988	0	0	7117	WAT	HY
1		UPPER PENINSULA POWER CO	CATARACT	1995	3485	0	0	7118	WAT	HY
2	2	WISCONSIN ELECTRIC PWR CO	PRESQUE ISL	1995	5373	10756	89846	1769	FO2	ST
2	6	WISCONSIN ELECTRIC PWR CO	PRESQUE ISL	1995	3137235	1693637	6285949	1769	BIT	ST
1		WISCONSIN ELECTRIC PWR CO	BRULE ISL	1995	12292	0	0	1775	WAT	HY
1		WISCONSIN ELECTRIC PWR CO	CHALK HILL	1995	34578	0	0	1776	WAT	HY
1		WISCONSIN ELECTRIC PWR CO	HEMLOCK FLS	1995	9216	0	0	1777	WAT	HY
1		WISCONSIN ELECTRIC PWR CO	KINGSFORD	1995	29502	0	0	1778	WAT	HY
1		WISCONSIN ELECTRIC PWR CO	LOWER PAINT	1995	757	0	0	1779	WAT	HY
1		WISCONSIN ELECTRIC PWR CO	MICHIGAMME	1995	37282	0	0	1780	WAT	HY
1		WISCONSIN ELECTRIC PWR CO	PEAVY FALLS	1995	64115	0	0	1781	WAT	HY
1		WISCONSIN ELECTRIC PWR CO	QUINESEC 92	1995	108929	0	0	7820	WAT	HY
1		WISCONSIN ELECTRIC PWR CO	QUINESEC 61	1995	0	0	0	7821	WAT	HY
1		WISCONSIN ELECTRIC PWR CO	STURGEON R	1995	4070	0	0	1783	WAT	HY
1		WISCONSIN ELECTRIC PWR CO	TWIN FALLS	1995	34236	0	0	1784	WAT	HY
1		WISCONSIN ELECTRIC PWR CO	WAY DAM	1995	6174	0	0	1785	WAT	HY
1		WISCONSIN ELECTRIC PWR CO	WHITE RPDS	1995	34693	0	0	1786	WAT	HY
1		WISCONSIN PUB SERV CORP	GRAND RAPID	1995	41051	0	0	1787	WAT	HY
